ticket_id,match_id,stadium_id,fan_id,ticket_category,ticket_price_mad,purchase_channel,purchase_date,entry_time,entry_gate,scan_status,scan_timestamp
TICKET_cf431ecf40,AFCON2025_M33_E_03,STAD_RAB_03,FAN_B637ACA6,PREMIUM,200,WEBSITE,2025-11-30,16:35,GATE_08,SCANNED,2025-12-31 16:35:44
TICKET_95f0daed55,AFCON2025_M33_E_03,STAD_RAB_03,FAN_8A562BB1,CATEGORY_3,100,WEBSITE,2025-12-28,17:28,GATE_08,SCANNED,2025-12-31 17:28:39
TICKET_ddca566e3e,AFCON2025_M33_E_03,STAD_RAB_03,FAN_3B0BD64A,CATEGORY_1,300,WEBSITE,2025-12-12,15:28,GATE_03,SCANNED,2025-12-31 15:28:58
TICKET_226b8e3a5c,AFCON2025_M33_E_03,STAD_RAB_03,FAN_D2605BF6,CATEGORY_2,200,WEBSITE,2025-12-19,14:25,GATE_05,SCANNED,2025-12-31 14:25:55
TICKET_ebbeafa4c8,AFCON2025_M33_E_03,STAD_RAB_03,FAN_9CA6975E,CATEGORY_2,200,WEBSITE,2025-12-08,16:42,GATE_05,SCANNED,2025-12-31 16:42:35
TICKET_f33c43cf36,AFCON2025_M33_E_03,STAD_RAB_03,FAN_F9E945DE,CATEGORY_2,200,MOBILE_APP,2025-11-25,16:02,GATE_06,SCANNED,2025-12-31 16:02:30
TICKET_bfc3d92492,AFCON2025_M33_E_03,STAD_RAB_03,FAN_B168BDEB,CATEGORY_1,300,WEBSITE,2025-12-18,16:44,GATE_03,SCANNED,2025-12-31 16:44:52
TICKET_4823559fe0,AFCON2025_M33_E_03,STAD_RAB_03,FAN_AFA77708,CATEGORY_3,100,WEBSITE,2025-12-03,15:09,GATE_08,SCANNED,2025-12-31 15:09:21
TICKET_7d95ac36ba,AFCON2025_M33_E_03,STAD_RAB_03,FAN_AC153FDA,CATEGORY_3,100,WEBSITE,2025-11-10,16:15,GATE_08,SCANNED,2025-12-31 16:15:19
TICKET_f8d9c899f2,AFCON2025_M33_E_03,STAD_RAB_03,FAN_72FDF5B1,CATEGORY_3,100,WEBSITE,2025-11-19,16:18,GATE_07,SCANNED,2025-12-31 16:18:15
TICKET_b4611c7a8f,AFCON2025_M33_E_03,STAD_RAB_03,FAN_6BF34221,CATEGORY_3,100,MOBILE_APP,2025-11-09,16:11,GATE_08,SCANNED,2025-12-31 16:11:39
TICKET_b1b6a73f76,AFCON2025_M33_E_03,STAD_RAB_03,FAN_42DD7EBA,CATEGORY_1,300,MOBILE_APP,2025-12-24,16:26,GATE_03,SCANNED,2025-12-31 16:26:51
TICKET_41efa2341d,AFCON2025_M33_E_03,STAD_RAB_03,FAN_16C519C9,CATEGORY_2,200,WEBSITE,2025-11-14,16:43,GATE_05,SCANNED,2025-12-31 16:43:21
TICKET_c57cdc1f39,AFCON2025_M33_E_03,STAD_RAB_03,FAN_3D5AB26A,CATEGORY_3,100,WEBSITE,2025-12-02,16:45,GATE_08,SCANNED,2025-12-31 16:45:29
TICKET_20d85cc189,AFCON2025_M33_E_03,STAD_RAB_03,FAN_2C86A646,CATEGORY_3,100,MOBILE_APP,2025-12-23,16:03,GATE_07,SCANNED,2025-12-31 16:03:08
TICKET_8559b06526,AFCON2025_M33_E_03,STAD_RAB_03,FAN_CF0F8AD7,CATEGORY_3,100,WEBSITE,2025-12-10,14:00,GATE_08,SCANNED,2025-12-31 14:00:06
TICKET_9008b9ff76,AFCON2025_M33_E_03,STAD_RAB_03,FAN_0FC6CF3A,CATEGORY_3,100,WEBSITE,2025-11-08,16:37,GATE_08,SCANNED,2025-12-31 16:37:30
TICKET_d79ac1896b,AFCON2025_M33_E_03,STAD_RAB_03,FAN_A2FA1818,CATEGORY_3,100,WEBSITE,2025-12-09,16:33,GATE_07,SCANNED,2025-12-31 16:33:26
TICKET_f636539752,AFCON2025_M33_E_03,STAD_RAB_03,FAN_15E203EC,CATEGORY_3,100,MOBILE_APP,2025-11-26,17:16,GATE_08,SCANNED,2025-12-31 17:16:14
TICKET_946b3d38d9,AFCON2025_M33_E_03,STAD_RAB_03,FAN_49DE8527,CATEGORY_3,100,WEBSITE,2025-11-30,15:35,GATE_07,SCANNED,2025-12-31 15:35:51
TICKET_2fd6b4987f,AFCON2025_M33_E_03,STAD_RAB_03,FAN_578ED7C3,CATEGORY_2,200,WEBSITE,2025-12-26,16:18,GATE_06,SCANNED,2025-12-31 16:18:43
TICKET_631a8bb131,AFCON2025_M33_E_03,STAD_RAB_03,FAN_B5EA28F7,CATEGORY_2,200,MOBILE_APP,2025-11-21,16:23,GATE_06,SCANNED,2025-12-31 16:23:02
TICKET_db610ff404,AFCON2025_M33_E_03,STAD_RAB_03,FAN_B6AA6DFC,CATEGORY_1,300,WEBSITE,2025-11-11,14:32,GATE_01,SCANNED,2025-12-31 14:32:24
TICKET_f814dd3608,AFCON2025_M33_E_03,STAD_RAB_03,,CATEGORY_1,300,WEBSITE,2025-11-05,16:33,GATE_01,SCANNED,2025-12-31 16:33:28
TICKET_9290bf300b,AFCON2025_M33_E_03,STAD_RAB_03,FAN_358984DB,CATEGORY_3,325,WEBSITE,2025-12-11,16:30,GATE_08,SCANNED,2025-12-31 16:30:25
TICKET_cf40efe1a6,AFCON2025_M33_E_03,STAD_RAB_03,FAN_5CFD48C5,CATEGORY_3,100,WEBSITE,2025-12-28,16:50,GATE_08,SCANNED,2025-12-31 16:50:50
TICKET_c74c5ac348,AFCON2025_M33_E_03,STAD_RAB_03,FAN_BB56C5C5,CATEGORY_2,200,WEBSITE,2025-12-15,16:10,GATE_05,SCANNED,2025-12-31 16:10:06
TICKET_091a0b639a,AFCON2025_M33_E_03,STAD_RAB_03,FAN_498493C4,CATEGORY_2,200,WEBSITE,2025-11-30,15:31,GATE_04,SCANNED,2025-12-31 15:31:53
TICKET_37d05861f9,AFCON2025_M33_E_03,STAD_RAB_03,FAN_5040D93E,CATEGORY_3,100,MOBILE_APP,2025-12-07,17:28,GATE_07,SCANNED,2025-12-31 17:28:44
TICKET_30188d91b2,AFCON2025_M33_E_03,STAD_RAB_03,FAN_4C58F430,CATEGORY_1,300,WEBSITE,2025-11-03,16:37,GATE_01,SCANNED,2025-12-31 16:37:29
TICKET_bce4e60f2c,AFCON2025_M33_E_03,STAD_RAB_03,FAN_0BC9C1E7,CATEGORY_1,300,MOBILE_APP,2025-12-06,15:39,GATE_03,SCANNED,2025-12-31 15:39:14
TICKET_16c75cb782,AFCON2025_M33_E_03,STAD_RAB_03,FAN_6E273841,CATEGORY_1,300,WEBSITE,2025-11-09,16:14,GATE_03,SCANNED,2025-12-31 16:14:05
TICKET_670515547e,AFCON2025_M33_E_03,STAD_RAB_03,FAN_D872E3B7,CATEGORY_3,100,MOBILE_APP,2025-11-17,16:52,GATE_08,SCANNED,2025-12-31 16:52:02
TICKET_0556cfd976,AFCON2025_M33_E_03,STAD_RAB_03,FAN_8456488F,CATEGORY_1,300,MOBILE_APP,2025-12-29,16:07,GATE_03,SCANNED,2025-12-31 16:07:04
TICKET_d779474c1a,AFCON2025_M33_E_03,STAD_RAB_03,FAN_467A1528,CATEGORY_2,200,MOBILE_APP,2025-12-13,17:19,GATE_06,SCANNED,2025-12-31 17:19:18
TICKET_d7335681f8,AFCON2025_M33_E_03,STAD_RAB_03,FAN_2AD7C484,CATEGORY_3,100,WEBSITE,2025-12-27,15:56,GATE_08,SCANNED,2025-12-31 15:56:37
TICKET_b008350cc1,AFCON2025_M33_E_03,STAD_RAB_03,FAN_1DEB7294,CATEGORY_1,300,MOBILE_APP,2025-11-27,16:31,GATE_03,SCANNED,2025-12-31 16:31:09
TICKET_5fb8f31fe9,AFCON2025_M33_E_03,STAD_RAB_03,FAN_BD59C488,CATEGORY_3,100,WEBSITE,2025-12-21,16:48,GATE_08,SCANNED,2025-12-31 16:48:22
TICKET_8664b7c606,AFCON2025_M33_E_03,STAD_RAB_03,FAN_69C2FBE0,CATEGORY_2,200,WEBSITE,2025-11-18,16:34,GATE_05,SCANNED,2025-12-31 16:34:06
TICKET_d4c8c36712,AFCON2025_M33_E_03,STAD_RAB_03,FAN_E2EF3F8D,CATEGORY_3,100,MOBILE_APP,2025-12-04,16:33,GATE_08,SCANNED,2025-12-31 16:33:02
TICKET_e0f3bacd8f,AFCON2025_M33_E_03,STAD_RAB_03,FAN_A6C9EAC6,CATEGORY_3,100,WEBSITE,2025-11-23,15:54,GATE_07,SCANNED,2025-12-31 15:54:46
TICKET_18c8ebcaa2,AFCON2025_M33_E_03,STAD_RAB_03,FAN_F2CC7301,CATEGORY_3,100,WEBSITE,2025-11-25,17:05,GATE_07,SCANNED,2025-12-31 17:05:30
TICKET_50c6a4a77d,AFCON2025_M33_E_03,STAD_RAB_03,FAN_831FE993,CATEGORY_3,100,WEBSITE,2025-12-17,16:36,GATE_07,SCANNED,2025-12-31 16:36:16
TICKET_d53abbcace,AFCON2025_M33_E_03,STAD_RAB_03,FAN_078689F8,CATEGORY_1,300,WEBSITE,2025-12-13,16:28,GATE_03,SCANNED,2025-12-31 16:28:29
TICKET_34caa756f8,AFCON2025_M33_E_03,STAD_RAB_03,FAN_D64914A7,CATEGORY_1,300,WEBSITE,2025-11-08,17:08,GATE_02,SCANNED,2025-12-31 17:08:08
TICKET_c89a6824d9,AFCON2025_M33_E_03,STAD_RAB_03,FAN_CBC104A2,CATEGORY_3,100,WEBSITE,2025-11-02,16:40,GATE_07,SCANNED,2025-12-31 16:40:46
TICKET_fc5ac5c138,AFCON2025_M33_E_03,STAD_RAB_03,FAN_5B72D3E6,CATEGORY_1,300,WEBSITE,2025-12-17,16:54,GATE_02,SCANNED,2025-12-31 16:54:20
TICKET_037e397bde,AFCON2025_M33_E_03,STAD_RAB_03,FAN_954E89E0,CATEGORY_3,100,WEBSITE,2025-11-30,16:35,GATE_07,SCANNED,2025-12-31 16:35:01
TICKET_16f5957bec,AFCON2025_M33_E_03,STAD_RAB_03,FAN_3A426CBC,CATEGORY_2,200,WEBSITE,2025-11-14,16:33,GATE_05,SCANNED,2025-12-31 16:33:02
TICKET_24e310aaf4,AFCON2025_M33_E_03,STAD_RAB_03,FAN_984838B2,CATEGORY_2,200,WEBSITE,2025-12-01,16:38,GATE_06,SCANNED,2025-12-31 16:38:01
TICKET_d5036cad0e,AFCON2025_M33_E_03,STAD_RAB_03,FAN_ECEF80CF,CATEGORY_3,100,WEBSITE,2025-12-22,16:29,GATE_08,SCANNED,2025-12-31 16:29:06
TICKET_5546740e2f,AFCON2025_M33_E_03,STAD_RAB_03,FAN_3396450B,CATEGORY_1,300,WEBSITE,2025-11-07,16:48,GATE_02,SCANNED,2025-12-31 16:48:02
TICKET_3d2cd9cf04,AFCON2025_M33_E_03,STAD_RAB_03,FAN_0E43F7A8,CATEGORY_3,100,MOBILE_APP,2025-12-01,16:17,GATE_08,SCANNED,2025-12-31 16:17:53
,AFCON2025_M33_E_03,STAD_RAB_03,FAN_B1FDBDCB,CATEGORY_3,100,WEBSITE,2025-11-25,16:38,GATE_08,SCANNED,2025-12-31 16:38:39
TICKET_b40c8a58d3,AFCON2025_M33_E_03,STAD_RAB_03,FAN_845E79D5,CATEGORY_3,100,WEBSITE,2025-11-08,15:05,GATE_08,SCANNED,2025-12-31 15:05:11
TICKET_af729f3a8f,AFCON2025_M33_E_03,STAD_RAB_03,FAN_F9A0B185,CATEGORY_3,100,WEBSITE,2025-11-10,16:55,GATE_08,SCANNED,2025-12-31 16:55:27
TICKET_34a0703680,AFCON2025_M33_E_03,STAD_RAB_03,FAN_2BE05E43,CATEGORY_2,200,WEBSITE,2025-11-27,16:00,GATE_04,SCANNED,2025-12-31 16:00:22
TICKET_606d685675,AFCON2025_M33_E_03,STAD_RAB_03,FAN_A08B687E,CATEGORY_1,300,WEBSITE,2025-12-22,16:36,GATE_01,SCANNED,2025-12-31 16:36:16
TICKET_dbc005be8d,AFCON2025_M33_E_03,STAD_RAB_03,FAN_86B4711A,CATEGORY_3,100,WEBSITE,2025-12-28,16:11,GATE_08,SCANNED,2025-12-31 16:11:46
TICKET_ded6320934,AFCON2025_M33_E_03,STAD_RAB_03,FAN_07B467C1,CATEGORY_2,200,WEBSITE,2025-11-13,16:39,GATE_06,SCANNED,2025-12-31 16:39:08
TICKET_81493e90b0,AFCON2025_M33_E_03,STAD_RAB_03,FAN_6D0EF2E2,CATEGORY_3,100,MOBILE_APP,2025-12-01,15:06,GATE_07,SCANNED,2025-12-31 15:06:46
TICKET_853ec29fdd,AFCON2025_M33_E_03,STAD_RAB_03,FAN_2113869E,CATEGORY_2,200,MOBILE_APP,2025-12-16,16:44,GATE_06,SCANNED,2025-12-31 16:44:26
TICKET_8eb662c5d7,AFCON2025_M33_E_03,STAD_RAB_03,FAN_F0F66633,CATEGORY_3,100,WEBSITE,2025-11-06,16:39,GATE_07,SCANNED,2025-12-31 16:39:10
TICKET_d5a51b9504,AFCON2025_M33_E_03,STAD_RAB_03,FAN_E1E02DCA,CATEGORY_3,100,MOBILE_APP,2025-12-21,16:43,GATE_08,SCANNED,2025-12-31 16:43:28
TICKET_d7dc8a4a74,AFCON2025_M33_E_03,STAD_RAB_03,FAN_72030D4F,CATEGORY_2,200,WEBSITE,2025-11-13,17:40,GATE_05,SCANNED,2025-12-31 17:40:13
TICKET_1057aa2f0b,AFCON2025_M33_E_03,STAD_RAB_03,FAN_95D6384B,CATEGORY_1,300,MOBILE_APP,2025-11-27,15:31,GATE_03,SCANNED,2025-12-31 15:31:20
TICKET_db14f4ce44,AFCON2025_M33_E_03,STAD_RAB_03,FAN_ED796E18,CATEGORY_3,100,WEBSITE,2025-12-27,16:30,GATE_07,SCANNED,2025-12-31 16:30:12
TICKET_25b204caf3,AFCON2025_M33_E_03,STAD_RAB_03,FAN_51DBE000,CATEGORY_2,200,WEBSITE,2025-11-16,16:52,GATE_06,SCANNED,2025-12-31 16:52:41
TICKET_ca71bb94ed,AFCON2025_M33_E_03,STAD_RAB_03,FAN_4739D21F,CATEGORY_3,100,MOBILE_APP,2025-12-07,16:16,GATE_07,SCANNED,2025-12-31 16:16:29
TICKET_b88366766f,AFCON2025_M33_E_03,STAD_RAB_03,FAN_61683B45,CATEGORY_2,200,WEBSITE,2025-11-01,16:35,GATE_04,SCANNED,2025-12-31 16:35:09
TICKET_546623241c,AFCON2025_M33_E_03,STAD_RAB_03,FAN_903EDF84,CATEGORY_2,200,WEBSITE,2025-11-10,16:22,GATE_06,SCANNED,2025-12-31 16:22:26
TICKET_8fc9ccbda7,AFCON2025_M33_E_03,STAD_RAB_03,FAN_3E19B29A,CATEGORY_1,300,WEBSITE,2025-12-09,16:31,GATE_02,SCANNED,2025-12-31 16:31:02
TICKET_7b14a32512,AFCON2025_M33_E_03,STAD_RAB_03,FAN_C06161F4,CATEGORY_3,100,WEBSITE,2025-11-20,16:24,GATE_08,SCANNED,2025-12-31 16:24:19
TICKET_84509e0301,AFCON2025_M33_E_03,STAD_RAB_03,FAN_041D025A,CATEGORY_1,300,WEBSITE,2025-12-20,16:46,GATE_03,SCANNED,2025-12-31 16:46:30
TICKET_7934bd51a2,AFCON2025_M33_E_03,STAD_RAB_03,FAN_9D25D081,CATEGORY_3,100,WEBSITE,2025-12-11,08:00,GATE_07,SCANNED,2025-12-31 08:00:19
TICKET_37cb9247fb,AFCON2025_M33_E_03,STAD_RAB_03,FAN_68E117F1,CATEGORY_2,200,WEBSITE,2025-12-22,16:35,GATE_06,SCANNED,2025-12-31 16:35:48
TICKET_2d87d8f5aa,AFCON2025_M33_E_03,STAD_RAB_03,FAN_D7037FA3,CATEGORY_3,100,WEBSITE,2025-11-10,15:51,GATE_07,SCANNED,2025-12-31 15:51:21
TICKET_e68d9e874d,AFCON2025_M33_E_03,STAD_RAB_03,FAN_06E416CF,CATEGORY_1,300,MOBILE_APP,2025-12-24,16:34,GATE_03,SCANNED,2025-12-31 16:34:57
TICKET_4a0815619a,AFCON2025_M33_E_03,STAD_RAB_03,FAN_9980553F,CATEGORY_2,200,WEBSITE,2025-12-22,16:07,GATE_05,SCANNED,2025-12-31 16:07:27
TICKET_faec6a734e,AFCON2025_M33_E_03,STAD_RAB_03,FAN_4642B9FE,CATEGORY_1,300,MOBILE_APP,2025-12-24,16:28,GATE_02,SCANNED,2025-12-31 16:28:03
TICKET_3d1f1a6747,AFCON2025_M33_E_03,STAD_RAB_03,FAN_8189DD26,CATEGORY_3,100,MOBILE_APP,2025-11-22,16:01,GATE_08,SCANNED,2025-12-31 16:01:04
TICKET_08d497208d,AFCON2025_M33_E_03,STAD_RAB_03,FAN_59E898C9,CATEGORY_3,100,WEBSITE,2025-11-26,17:25,GATE_07,SCANNED,2025-12-31 17:25:54
TICKET_ec07d9e783,AFCON2025_M33_E_03,STAD_RAB_03,FAN_20E1829B,CATEGORY_2,200,MOBILE_APP,2025-11-21,15:32,GATE_04,SCANNED,2025-12-31 15:32:45
TICKET_62a2f8895f,AFCON2025_M33_E_03,STAD_RAB_03,FAN_68E5B892,CATEGORY_1,300,WEBSITE,2025-12-28,16:21,GATE_02,SCANNED,2025-12-31 16:21:03
TICKET_8608286912,AFCON2025_M33_E_03,STAD_RAB_03,FAN_F714A672,CATEGORY_1,300,MOBILE_APP,2025-11-23,16:27,GATE_01,SCANNED,2025-12-31 16:27:16
TICKET_299e5265a2,AFCON2025_M33_E_03,STAD_RAB_03,FAN_688595B1,CATEGORY_3,100,WEBSITE,2025-11-13,16:40,GATE_07,SCANNED,2025-12-31 16:40:53
TICKET_b2f2e2f598,AFCON2025_M33_E_03,STAD_RAB_03,FAN_33756690,CATEGORY_3,100,WEBSITE,2025-12-21,17:43,GATE_07,SCANNED,2025-12-31 17:43:47
TICKET_eeca291242,AFCON2025_M33_E_03,STAD_RAB_03,FAN_CF39690A,CATEGORY_2,200,WEBSITE,2025-11-13,15:29,GATE_05,SCANNED,2025-12-31 15:29:40
TICKET_d60387bd6e,AFCON2025_M33_E_03,STAD_RAB_03,FAN_F945EDB0,CATEGORY_3,100,WEBSITE,2025-12-08,16:30,GATE_07,SCANNED,2025-12-31 16:30:04
TICKET_50aed02ec9,AFCON2025_M33_E_03,STAD_RAB_03,FAN_9D5895D1,CATEGORY_2,200,MOBILE_APP,2025-12-22,14:38,GATE_06,SCANNED,2025-12-31 14:38:13
TICKET_f876b9e9fa,AFCON2025_M33_E_03,STAD_RAB_03,FAN_DDF808DA,CATEGORY_3,100,WEBSITE,2025-11-28,16:24,GATE_08,SCANNED,2025-12-31 16:24:25
TICKET_90bb67df8b,AFCON2025_M33_E_03,STAD_RAB_03,FAN_B5BA8C72,CATEGORY_2,200,WEBSITE,2025-11-30,16:37,GATE_06,SCANNED,2025-12-31 16:37:06
TICKET_1278a8a746,AFCON2025_M33_E_03,STAD_RAB_03,FAN_84262DF4,CATEGORY_2,200,WEBSITE,2025-12-02,16:02,GATE_04,SCANNED,2025-12-31 16:02:36
TICKET_cf41ab55bc,AFCON2025_M33_E_03,STAD_RAB_03,FAN_B390CADF,CATEGORY_3,100,MOBILE_APP,2025-12-24,16:42,GATE_08,SCANNED,2025-12-31 16:42:41
TICKET_58ad71314a,AFCON2025_M33_E_03,STAD_RAB_03,FAN_DEF0CC72,CATEGORY_2,200,WEBSITE,2025-11-01,15:57,GATE_04,SCANNED,2025-12-31 15:57:08
TICKET_1d81037526,AFCON2025_M33_E_03,STAD_RAB_03,FAN_BA2C9A47,CATEGORY_1,300,WEBSITE,2025-11-13,17:00,GATE_03,SCANNED,2025-12-31 17:00:52
TICKET_2f554a9991,AFCON2025_M33_E_03,STAD_RAB_03,FAN_26A8E252,CATEGORY_3,100,WEBSITE,2025-11-13,16:56,GATE_07,SCANNED,2025-12-31 16:56:29
TICKET_4aa53282b4,AFCON2025_M33_E_03,STAD_RAB_03,FAN_220B7852,CATEGORY_1,300,WEBSITE,2025-11-01,16:17,GATE_01,SCANNED,2025-12-31 16:17:30
TICKET_0ab1b0d503,AFCON2025_M33_E_03,STAD_RAB_03,FAN_EF7ED259,CATEGORY_3,100,WEBSITE,2025-11-05,15:40,GATE_08,SCANNED,2025-12-31 15:40:16
TICKET_e0ba0efb4c,AFCON2025_M33_E_03,STAD_RAB_03,FAN_F972AE06,CATEGORY_1,300,WEBSITE,2025-11-14,15:29,GATE_01,SCANNED,2025-12-31 15:29:20
TICKET_b570c171d0,AFCON2025_M33_E_03,STAD_RAB_03,FAN_EA93E00E,CATEGORY_3,100,MOBILE_APP,2025-11-11,16:17,GATE_08,SCANNED,2025-12-31 16:17:34
TICKET_d7d2ec35db,AFCON2025_M33_E_03,STAD_RAB_03,FAN_77310634,CATEGORY_1,300,WEBSITE,2025-12-18,15:19,GATE_03,SCANNED,2025-12-31 15:19:54
TICKET_6655dec5cd,AFCON2025_M33_E_03,STAD_RAB_03,FAN_02A131ED,CATEGORY_3,100,MOBILE_APP,2025-11-16,16:32,GATE_08,SCANNED,2025-12-31 16:32:59
TICKET_c52e3f95d2,AFCON2025_M33_E_03,STAD_RAB_03,FAN_B4A35D50,CATEGORY_3,100,MOBILE_APP,2025-11-24,16:43,GATE_08,SCANNED,2025-12-31 16:43:25
TICKET_5c5ccd8ed9,AFCON2025_M33_E_03,STAD_RAB_03,FAN_500618C7,CATEGORY_2,200,MOBILE_APP,2025-12-25,14:01,GATE_05,SCANNED,2025-12-31 14:01:59
TICKET_04a9460129,AFCON2025_M33_E_03,STAD_RAB_03,FAN_CB4CFFA6,CATEGORY_3,100,WEBSITE,2025-11-19,16:22,GATE_07,SCANNED,2025-12-31 16:22:40
TICKET_89368fc778,AFCON2025_M33_E_03,STAD_RAB_03,FAN_27B2566C,CATEGORY_3,100,WEBSITE,2025-12-21,16:42,GATE_08,SCANNED,2025-12-31 16:42:17
TICKET_f6fd0dbef1,AFCON2025_M33_E_03,STAD_RAB_03,FAN_5EEB388E,CATEGORY_1,300,MOBILE_APP,2025-11-14,16:03,GATE_02,SCANNED,2025-12-31 16:03:30
TICKET_98aa009fa4,AFCON2025_M33_E_03,STAD_RAB_03,FAN_738D5C0D,CATEGORY_1,300,WEBSITE,2025-11-10,16:37,GATE_01,SCANNED,2025-12-31 16:37:38
TICKET_5e1f72c76b,AFCON2025_M33_E_03,STAD_RAB_03,FAN_0E86CA5E,CATEGORY_1,300,WEBSITE,2025-11-19,16:44,GATE_02,SCANNED,2025-12-31 16:44:59
TICKET_a1bbf0be0f,AFCON2025_M33_E_03,STAD_RAB_03,FAN_6BDF0FB2,CATEGORY_3,100,WEBSITE,2025-11-07,15:18,GATE_08,SCANNED,2025-12-31 15:18:43
TICKET_9fbf26695a,AFCON2025_M33_E_03,STAD_RAB_03,FAN_7888DEE0,CATEGORY_3,100,MOBILE_APP,2025-11-01,16:32,GATE_07,SCANNED,2025-12-31 16:32:11
TICKET_9aba735759,AFCON2025_M33_E_03,STAD_RAB_03,FAN_7A543C38,CATEGORY_3,100,WEBSITE,2025-11-09,16:20,GATE_07,SCANNED,2025-12-31 16:20:51
TICKET_c8a5ba204a,AFCON2025_M33_E_03,STAD_RAB_03,FAN_076F9787,CATEGORY_3,100,WEBSITE,2025-12-08,17:15,GATE_07,SCANNED,2025-12-31 17:15:52
TICKET_92588828c2,AFCON2025_M33_E_03,STAD_RAB_03,FAN_5D4A0E15,CATEGORY_2,200,WEBSITE,2025-11-15,16:33,GATE_06,SCANNED,2025-12-31 16:33:51
TICKET_8e467a55e5,AFCON2025_M33_E_03,STAD_RAB_03,FAN_7D500A65,CATEGORY_1,300,WEBSITE,2025-11-02,16:08,GATE_02,SCANNED,2025-12-31 16:08:52
TICKET_9de741459f,AFCON2025_M33_E_03,STAD_RAB_03,FAN_5C1836BC,CATEGORY_3,100,WEBSITE,2025-12-24,15:07,GATE_07,SCANNED,2025-12-31 15:07:09
TICKET_4013161281,AFCON2025_M33_E_03,STAD_RAB_03,FAN_FB501955,CATEGORY_1,300,WEBSITE,2025-11-18,15:00,GATE_03,SCANNED,2025-12-31 15:00:53
TICKET_a95bca0df1,AFCON2025_M33_E_03,STAD_RAB_03,PASS_949793,CATEGORY_2,200,WEBSITE,2025-11-30,16:09,GATE_05,SCANNED,2025-12-31 16:09:58
TICKET_5dbc7909ad,AFCON2025_M33_E_03,STAD_RAB_03,FAN_693CBE12,CATEGORY_2,200,MOBILE_APP,2025-11-19,16:52,GATE_06,SCANNED,2025-12-31 16:52:07
