ticket_id,match_id,stadium_id,fan_id,ticket_category,ticket_price_mad,purchase_channel,purchase_date,entry_time,entry_gate,scan_status,scan_timestamp
TICKET_2bb0a4018e,AFCON2025_M8_C_01,STAD_RAB_04,FAN_15DDD6DB,CATEGORY_2,200,MOBILE_APP,2025-11-01,20:47,GATE_04,SCANNED,2025-12-23 20:47:16
TICKET_b3c61b4ced,AFCON2025_M8_C_01,STAD_RAB_04,FAN_E3284E97,CATEGORY_3,100,WEBSITE,2025-12-21,19:01,GATE_03,SCANNED,2025-12-23 19:01:32
TICKET_cce218b396,AFCON2025_M8_C_01,STAD_RAB_04,FAN_3A2CF420,CATEGORY_3,100,MOBILE_APP,2025-11-27,20:26,GATE_01,SCANNED,2025-12-23 20:26:33
TICKET_5124684a36,AFCON2025_M8_C_01,STAD_RAB_04,FAN_557F65A6,CATEGORY_3,100,MOBILE_APP,2025-11-11,19:37,GATE_03,SCANNED,2025-12-23 19:37:10
TICKET_498f98656b,AFCON2025_M8_C_01,STAD_RAB_04,FAN_A1699A11,CATEGORY_3,100,WEBSITE,2025-11-24,19:49,GATE_03,SCANNED,2025-12-23 19:49:33
TICKET_ab15e69f8f,AFCON2025_M8_C_01,STAD_RAB_04,FAN_3D2B333F,CATEGORY_3,100,WEBSITE,2025-11-05,20:46,GATE_01,SCANNED,2025-12-23 20:46:49
TICKET_55bc0c5ad3,AFCON2025_M8_C_01,STAD_RAB_04,FAN_8C4808F2,CATEGORY_3,100,WEBSITE,2025-11-16,18:55,GATE_03,SCANNED,2025-12-23 18:55:29
TICKET_9862211c5d,AFCON2025_M8_C_01,STAD_RAB_04,FAN_0EC62609,CATEGORY_1,300,MOBILE_APP,2025-12-17,20:11,GATE_03,SCANNED,2025-12-23 20:11:15
TICKET_6181702efe,AFCON2025_M8_C_01,STAD_RAB_04,FAN_AE2C6AE7,CATEGORY_3,100,WEBSITE,2025-12-04,20:41,GATE_04,SCANNED,2025-12-23 20:41:39
TICKET_d8f8e4d146,AFCON2025_M8_C_01,STAD_RAB_04,FAN_B51F701D,CATEGORY_3,100,MOBILE_APP,2025-11-04,20:12,GATE_01,SCANNED,2025-12-23 20:12:04
TICKET_6cd2f119db,AFCON2025_M8_C_01,STAD_RAB_04,FAN_D222552C,CATEGORY_2,200,WEBSITE,2025-12-16,20:21,GATE_04,SCANNED,2025-12-23 20:21:08
TICKET_fe748b1901,AFCON2025_M8_C_01,STAD_RAB_04,FAN_ADF0352B,CATEGORY_1,300,WEBSITE,2025-11-12,20:34,GATE_01,SCANNED,2025-12-23 20:34:14
TICKET_03461011f5,AFCON2025_M8_C_01,STAD_RAB_04,FAN_F1DF0990,CATEGORY_3,100,WEBSITE,2025-12-02,20:14,GATE_03,SCANNED,2025-12-23 20:14:44
TICKET_40dd6eed22,AFCON2025_M8_C_01,STAD_RAB_04,FAN_8BBC9D71,CATEGORY_2,200,MOBILE_APP,2025-12-01,20:22,GATE_04,SCANNED,2025-12-23 20:22:36
TICKET_fd17edcbcf,AFCON2025_M8_C_01,STAD_RAB_04,FAN_1E4A64BB,CATEGORY_3,100,WEBSITE,2025-11-09,20:36,GATE_02,SCANNED,2025-12-23 20:36:28
TICKET_af6e19227e,AFCON2025_M8_C_01,STAD_RAB_04,FAN_440E559D,CATEGORY_3,100,WEBSITE,2025-12-22,20:45,GATE_01,SCANNED,2025-12-23 20:45:59
TICKET_626679635d,AFCON2025_M8_C_01,STAD_RAB_04,FAN_7D8351B3,CATEGORY_1,300,WEBSITE,2025-11-13,20:44,GATE_02,SCANNED,2025-12-23 20:44:04
TICKET_41a7d0d8fb,AFCON2025_M8_C_01,STAD_RAB_04,FAN_867AE60B,CATEGORY_1,300,WEBSITE,2025-12-19,20:24,GATE_02,SCANNED,2025-12-23 20:24:25
TICKET_71246c8d54,AFCON2025_M8_C_01,STAD_RAB_04,FAN_D5842FF7,CATEGORY_3,100,WEBSITE,2025-10-31,20:41,GATE_03,SCANNED,2025-12-23 20:41:32
TICKET_df7bfa0a1f,AFCON2025_M8_C_01,STAD_RAB_04,FAN_646BE8E9,CATEGORY_3,100,WEBSITE,2025-12-10,20:25,GATE_01,SCANNED,2025-12-23 20:25:45
TICKET_8945528a6c,AFCON2025_M8_C_01,STAD_RAB_04,FAN_FC01E03A,CATEGORY_3,100,WEBSITE,2025-12-07,20:20,GATE_02,SCANNED,2025-12-23 20:20:05
TICKET_8d0c4bc52e,AFCON2025_M8_C_01,STAD_RAB_04,FAN_336E4DB9,CATEGORY_3,100,MOBILE_APP,2025-10-27,20:41,GATE_01,SCANNED,2025-12-23 20:41:34
TICKET_5a7ef06323,AFCON2025_M8_C_01,STAD_RAB_04,FAN_4A9DA120,CATEGORY_1,300,WEBSITE,2025-11-23,20:42,GATE_03,SCANNED,2025-12-23 20:42:33
TICKET_ef1bd97d59,AFCON2025_M8_C_01,STAD_RAB_04,FAN_538A8F3B,CATEGORY_1,300,WEBSITE,2025-11-25,20:30,GATE_01,SCANNED,2025-12-23 20:30:02
TICKET_9fd406e484,AFCON2025_M8_C_01,STAD_RAB_04,FAN_4169D81F,CATEGORY_3,100,MOBILE_APP,2025-12-05,20:35,GATE_03,SCANNED,2025-12-23 20:35:56
TICKET_686fc0d2e4,AFCON2025_M8_C_01,STAD_RAB_04,FAN_A2421E1C,CATEGORY_3,100,WEBSITE,2025-11-01,21:08,GATE_03,SCANNED,2025-12-23 21:08:34
TICKET_4f2982af32,AFCON2025_M8_C_01,STAD_RAB_04,FAN_9964ADF5,CATEGORY_2,200,MOBILE_APP,2025-12-11,20:11,GATE_04,SCANNED,2025-12-23 20:11:41
TICKET_f9d99413aa,AFCON2025_M8_C_01,STAD_RAB_04,FAN_585F0D00,CATEGORY_2,200,WEBSITE,2025-12-06,20:38,GATE_04,SCANNED,2025-12-23 20:38:31
TICKET_344dc1e551,AFCON2025_M8_C_01,STAD_RAB_04,FAN_70296661,CATEGORY_1,300,MOBILE_APP,2025-12-16,19:03,GATE_02,SCANNED,2025-12-23 19:03:08
TICKET_6434a183dc,AFCON2025_M8_C_01,STAD_RAB_04,FAN_B2FA2C5C,CATEGORY_3,100,MOBILE_APP,2025-11-13,19:13,GATE_04,SCANNED,2025-12-23 19:13:21
TICKET_f59cd08039,AFCON2025_M8_C_01,STAD_RAB_04,FAN_4DA32246,CATEGORY_1,300,WEBSITE,2025-12-08,20:44,GATE_01,SCANNED,2025-12-23 20:44:30
TICKET_b2dd6387dc,AFCON2025_M8_C_01,STAD_RAB_04,FAN_22942000,CATEGORY_3,100,WEBSITE,2025-11-23,20:33,GATE_03,SCANNED,2025-12-23 20:33:25
TICKET_3dc82ecf3d,AFCON2025_M8_C_01,STAD_RAB_04,FAN_9792C0D6,CATEGORY_3,100,WEBSITE,2025-12-10,21:44,GATE_04,SCANNED,2025-12-23 21:44:24
TICKET_b58adbeb4f,AFCON2025_M8_C_01,STAD_RAB_04,FAN_5A84910E,CATEGORY_3,100,MOBILE_APP,2025-11-25,20:33,GATE_03,SCANNED,2025-12-23 20:33:05
TICKET_f7ec17d5f0,AFCON2025_M8_C_01,STAD_RAB_04,FAN_52643206,CATEGORY_2,200,WEBSITE,2025-12-11,20:06,GATE_04,SCANNED,2025-12-23 20:06:05
TICKET_9b4ab9d41f,AFCON2025_M8_C_01,STAD_RAB_04,FAN_88D6EF9C,CATEGORY_1,300,WEBSITE,2025-12-01,20:30,GATE_01,SCANNED,2025-12-23 20:30:18
TICKET_5711ddf8bd,AFCON2025_M8_C_01,STAD_RAB_04,FAN_83ED2022,CATEGORY_2,200,WEBSITE,2025-12-22,20:34,GATE_04,SCANNED,2025-12-23 20:34:30
TICKET_f53cc5a11d,AFCON2025_M8_C_01,STAD_RAB_04,FAN_DA2E998F,CATEGORY_2,200,WEBSITE,2025-12-18,21:16,GATE_04,SCANNED,2025-12-23 21:16:55
TICKET_15161657e1,AFCON2025_M8_C_01,STAD_RAB_04,FAN_7F3D6879,CATEGORY_1,300,WEBSITE,2025-12-01,00:00,GATE_01,SCANNED,2025-12-23 00:00:44
TICKET_76c4788984,AFCON2025_M8_C_01,STAD_RAB_04,FAN_D6383248,CATEGORY_2,200,WEBSITE,2025-11-13,20:28,GATE_04,SCANNED,2025-12-23 20:28:54
TICKET_8d034762f3,AFCON2025_M8_C_01,STAD_RAB_04,FAN_7B6A4FA2,CATEGORY_3,100,WEBSITE,2025-11-09,20:03,GATE_04,SCANNED,2025-12-23 20:03:52
TICKET_adc095fa82,AFCON2025_M8_C_01,STAD_RAB_04,FAN_E20A7B90,CATEGORY_3,100,WEBSITE,2025-11-26,20:55,GATE_04,SCANNED,2025-12-23 20:55:07
TICKET_f3ddff114c,AFCON2025_M8_C_01,STAD_RAB_04,FAN_BF5865A4,CATEGORY_2,200,WEBSITE,2025-12-03,20:07,GATE_04,SCANNED,2025-12-23 20:07:33
TICKET_3634c610e2,AFCON2025_M8_C_01,STAD_RAB_04,FAN_A225F9DD,CATEGORY_2,200,WEBSITE,2025-12-15,21:30,GATE_04,SCANNED,2025-12-23 21:30:26
TICKET_052c0316a2,AFCON2025_M8_C_01,STAD_RAB_04,FAN_1ECA0476,CATEGORY_3,100,MOBILE_APP,2025-11-30,21:26,GATE_02,SCANNED,2025-12-23 21:26:58
TICKET_366dd5b22a,AFCON2025_M8_C_01,STAD_RAB_04,FAN_E0284BDE,CATEGORY_2,200,WEBSITE,2025-11-08,20:31,GATE_04,SCANNED,2025-12-23 20:31:16
TICKET_f09ccc8379,AFCON2025_M8_C_01,STAD_RAB_04,FAN_9E106D1C,CATEGORY_1,300,WEBSITE,2025-11-04,20:47,GATE_02,SCANNED,2025-12-23 20:47:22
TICKET_d34d372215,AFCON2025_M8_C_01,STAD_RAB_04,FAN_EA0EA51F,CATEGORY_2,200,WEBSITE,2025-12-05,19:52,GATE_04,SCANNED,2025-12-23 19:52:34
TICKET_e2f2a647c5,AFCON2025_M8_C_01,STAD_RAB_04,FAN_F0F6370B,CATEGORY_3,100,MOBILE_APP,2025-11-30,19:20,GATE_03,SCANNED,2025-12-23 19:20:01
TICKET_f2dd98f441,AFCON2025_M8_C_01,STAD_RAB_04,FAN_8BDFEC4D,CATEGORY_3,100,MOBILE_APP,2025-11-14,20:25,GATE_03,SCANNED,2025-12-23 20:25:35
TICKET_5bede79cd6,AFCON2025_M8_C_01,STAD_RAB_04,FAN_697D381D,CATEGORY_3,100,WEBSITE,2025-11-03,20:36,GATE_02,SCANNED,2025-12-23 20:36:50
TICKET_b74c136a56,AFCON2025_M8_C_01,STAD_RAB_04,FAN_AD3AF46F,CATEGORY_3,100,WEBSITE,2025-11-24,21:21,GATE_01,SCANNED,2025-12-23 21:21:37
TICKET_1f055eccc1,AFCON2025_M8_C_01,STAD_RAB_04,FAN_785D29FF,CATEGORY_3,100,WEBSITE,2025-10-30,20:35,GATE_02,SCANNED,2025-12-23 20:35:39
TICKET_70df9ea448,AFCON2025_M8_C_01,STAD_RAB_04,FAN_D0604960,CATEGORY_2,200,WEBSITE,2025-11-05,20:05,GATE_04,SCANNED,2025-12-23 20:05:09
TICKET_f4e9669aab,AFCON2025_M8_C_01,STAD_RAB_04,FAN_7B927FA6,CATEGORY_3,100,WEBSITE,2025-11-25,20:40,GATE_02,SCANNED,2025-12-23 20:40:02
TICKET_02d36b9e6e,AFCON2025_M8_C_01,STAD_RAB_04,FAN_3100BA99,CATEGORY_3,100,MOBILE_APP,2025-11-19,20:50,GATE_01,SCANNED,2025-12-23 20:50:17
TICKET_d7024b7fc5,AFCON2025_M8_C_01,STAD_RAB_04,FAN_BBABFBD3,CATEGORY_1,300,WEBSITE,2025-11-15,20:15,GATE_03,SCANNED,2025-12-23 20:15:26
TICKET_986291ecbd,AFCON2025_M8_C_01,STAD_RAB_04,FAN_6CD85DD8,CATEGORY_1,300,WEBSITE,2025-12-22,20:22,GATE_01,SCANNED,2025-12-23 20:22:28
TICKET_b42b249e74,AFCON2025_M8_C_01,STAD_RAB_04,FAN_C50E9982,CATEGORY_2,200,WEBSITE,2025-12-20,20:28,GATE_04,SCANNED,2025-12-23 20:28:11
TICKET_e6be791aee,AFCON2025_M8_C_01,STAD_RAB_04,FAN_AD37FF1E,CATEGORY_3,100,MOBILE_APP,2025-11-14,20:25,GATE_02,SCANNED,2025-12-23 20:25:54
TICKET_4cc5383493,AFCON2025_M8_C_01,STAD_RAB_04,FAN_EC1161AB,CATEGORY_3,100,MOBILE_APP,2025-11-09,20:42,GATE_03,SCANNED,2025-12-23 20:42:04
TICKET_7d553b6fea,AFCON2025_M8_C_01,STAD_RAB_04,FAN_47D101B4,CATEGORY_1,300,MOBILE_APP,2025-11-17,20:38,GATE_03,SCANNED,2025-12-23 20:38:10
TICKET_c0c2cc94c9,AFCON2025_M8_C_01,STAD_RAB_04,FAN_FC0AE477,CATEGORY_3,100,WEBSITE,2025-11-23,20:39,GATE_01,SCANNED,2025-12-23 20:39:49
TICKET_f138de3898,AFCON2025_M8_C_01,STAD_RAB_04,FAN_2AA8C795,CATEGORY_1,300,MOBILE_APP,2025-11-14,20:30,GATE_03,SCANNED,2025-12-23 20:30:44
TICKET_6abba5daf5,AFCON2025_M8_C_01,STAD_RAB_04,FAN_8784B1BA,CATEGORY_1,300,WEBSITE,2025-12-04,20:56,GATE_03,SCANNED,2025-12-23 20:56:47
TICKET_3f02c215a8,AFCON2025_M8_C_01,STAD_RAB_04,FAN_364D4A3F,CATEGORY_2,200,MOBILE_APP,2025-12-08,20:12,GATE_04,SCANNED,2025-12-23 20:12:05
TICKET_2b66ed4ce8,AFCON2025_M8_C_01,STAD_RAB_04,FAN_F3DB00D7,CATEGORY_2,200,WEBSITE,2025-11-09,20:27,GATE_04,SCANNED,2025-12-23 20:27:11
TICKET_92986dc104,AFCON2025_M8_C_01,STAD_RAB_04,FAN_9A74B792,CATEGORY_3,100,WEBSITE,2025-10-25,20:32,GATE_03,SCANNED,2025-12-23 20:32:19
TICKET_d1a938ffe6,AFCON2025_M8_C_01,STAD_RAB_04,FAN_7278CD12,CATEGORY_3,100,WEBSITE,2025-12-17,20:37,GATE_02,SCANNED,2025-12-23 20:37:36
TICKET_db00ee48da,AFCON2025_M8_C_01,STAD_RAB_04,FAN_5F7717E4,CATEGORY_2,200,WEBSITE,2025-10-30,20:44,GATE_04,SCANNED,2025-12-23 20:44:53
TICKET_f7ed9b3b67,AFCON2025_M8_C_01,STAD_RAB_04,FAN_6D6BF2A7,CATEGORY_1,300,WEBSITE,2025-10-25,20:05,GATE_03,SCANNED,2025-12-23 20:05:40
TICKET_acd7ff8ddd,AFCON2025_M8_C_01,STAD_RAB_04,FAN_9FDC0AF0,CATEGORY_2,200,WEBSITE,2025-12-22,20:44,GATE_04,SCANNED,2025-12-23 20:44:42
TICKET_88f3086503,AFCON2025_M8_C_01,STAD_RAB_04,FAN_378E41C6,CATEGORY_3,100,WEBSITE,2025-11-05,20:54,GATE_03,SCANNED,2025-12-23 20:54:46
TICKET_a0b69fbf94,AFCON2025_M8_C_01,STAD_RAB_04,FAN_68613A4B,CATEGORY_1,300,WEBSITE,2025-12-22,20:18,GATE_02,SCANNED,2025-12-23 20:18:43
TICKET_baca6a9f98,AFCON2025_M8_C_01,STAD_RAB_04,FAN_1E1D8E32,CATEGORY_2,200,MOBILE_APP,2025-11-11,21:37,GATE_04,SCANNED,2025-12-23 21:37:49
TICKET_00b825a6f1,AFCON2025_M8_C_01,STAD_RAB_04,FAN_00161440,CATEGORY_2,200,MOBILE_APP,2025-11-15,20:45,GATE_04,SCANNED,2025-12-23 20:45:44
TICKET_4cadab3471,AFCON2025_M8_C_01,STAD_RAB_04,FAN_0F9458AD,CATEGORY_1,300,MOBILE_APP,2025-11-26,20:44,GATE_01,SCANNED,2025-12-23 20:44:28
TICKET_55d59f6b18,AFCON2025_M8_C_01,STAD_RAB_04,FAN_36B1A778,CATEGORY_1,300,WEBSITE,2025-11-07,21:23,GATE_02,SCANNED,2025-12-23 21:23:25
TICKET_818d755ec1,AFCON2025_M8_C_01,STAD_RAB_04,FAN_3D761E13,CATEGORY_3,100,WEBSITE,2025-12-09,20:38,GATE_01,SCANNED,2025-12-23 20:38:28
TICKET_3b5b557d69,AFCON2025_M8_C_01,STAD_RAB_04,FAN_839C3F8D,CATEGORY_2,200,WEBSITE,2025-10-30,20:43,GATE_04,SCANNED,2025-12-23 20:43:08
TICKET_2c50d7a0df,AFCON2025_M8_C_01,STAD_RAB_04,FAN_30B3308E,CATEGORY_3,100,WEBSITE,2025-11-05,19:28,GATE_02,SCANNED,2025-12-23 19:28:26
TICKET_b6692fbb08,AFCON2025_M8_C_01,STAD_RAB_04,FAN_4A082FC5,CATEGORY_3,100,MOBILE_APP,2025-12-07,20:30,GATE_02,SCANNED,2025-12-23 20:30:24
TICKET_56e01942ed,AFCON2025_M8_C_01,STAD_RAB_04,FAN_BAAA0BF1,CATEGORY_2,200,MOBILE_APP,2025-12-15,18:32,GATE_04,SCANNED,2025-12-23 18:32:36
TICKET_b68ddbdaab,AFCON2025_M8_C_01,STAD_RAB_04,FAN_06B1A694,CATEGORY_3,100,WEBSITE,2025-12-16,21:12,GATE_02,SCANNED,2025-12-23 21:12:22
TICKET_fdcadda6d8,AFCON2025_M8_C_01,STAD_RAB_04,FAN_4FA87670,CATEGORY_2,200,WEBSITE,2025-11-11,20:32,GATE_04,SCANNED,2025-12-23 20:32:40
TICKET_954fe4b3f7,AFCON2025_M8_C_01,STAD_RAB_04,FAN_AA855A5F,CATEGORY_3,100,MOBILE_APP,2025-11-11,18:51,GATE_04,SCANNED,2025-12-23 18:51:11
TICKET_6631f2ba26,AFCON2025_M8_C_01,STAD_RAB_04,FAN_780D42D5,CATEGORY_3,100,WEBSITE,2025-11-07,21:22,GATE_02,SCANNED,2025-12-23 21:22:19
TICKET_ec62cf4f37,AFCON2025_M8_C_01,STAD_RAB_04,FAN_658C4AC2,CATEGORY_3,100,WEBSITE,2025-10-26,20:33,GATE_04,SCANNED,2025-12-23 20:33:47
TICKET_feb98c0ed8,AFCON2025_M8_C_01,STAD_RAB_04,FAN_31D4259D,CATEGORY_1,300,WEBSITE,2025-11-03,20:22,GATE_01,SCANNED,2025-12-23 20:22:34
TICKET_64e9bf66a2,AFCON2025_M8_C_01,STAD_RAB_04,FAN_6096D4FE,CATEGORY_3,100,WEBSITE,2025-11-28,20:03,GATE_03,SCANNED,2025-12-23 20:03:27
TICKET_d874007057,AFCON2025_M8_C_01,STAD_RAB_04,FAN_61DB62F5,CATEGORY_2,200,MOBILE_APP,2025-12-02,20:40,GATE_04,SCANNED,2025-12-23 20:40:01
TICKET_32b39356f4,AFCON2025_M8_C_01,STAD_RAB_04,FAN_C33A9F93,CATEGORY_1,300,WEBSITE,2025-12-19,20:39,GATE_01,SCANNED,2025-12-23 20:39:49
TICKET_0272a9180f,AFCON2025_M8_C_01,STAD_RAB_04,FAN_0F5394C0,CATEGORY_3,100,WEBSITE,2025-11-12,21:00,GATE_03,SCANNED,2025-12-23 21:00:04
TICKET_264914f1e2,AFCON2025_M8_C_01,STAD_RAB_04,FAN_4DCC749A,CATEGORY_2,200,WEBSITE,2025-11-29,20:09,GATE_04,SCANNED,2025-12-23 20:09:56
TICKET_aa8d75a885,AFCON2025_M8_C_01,STAD_RAB_04,FAN_F1FEF979,CATEGORY_3,100,MOBILE_APP,2025-12-16,21:38,GATE_04,SCANNED,2025-12-23 21:38:33
TICKET_a785254d55,AFCON2025_M8_C_01,STAD_RAB_04,FAN_D5D7C85F,CATEGORY_2,200,WEBSITE,2025-11-23,20:13,GATE_04,SCANNED,2025-12-23 20:13:47
TICKET_e0132078f6,AFCON2025_M8_C_01,STAD_RAB_04,FAN_3480009E,CATEGORY_3,100,MOBILE_APP,2025-11-19,20:55,GATE_04,SCANNED,2025-12-23 20:55:15
TICKET_411377b767,AFCON2025_M8_C_01,STAD_RAB_04,FAN_5FA1B498,CATEGORY_2,200,WEBSITE,2025-11-14,20:34,GATE_04,SCANNED,2025-12-23 20:34:27
TICKET_73041cab55,AFCON2025_M8_C_01,STAD_RAB_04,FAN_C5F7711C,CATEGORY_2,200,MOBILE_APP,2025-11-21,20:40,GATE_04,SCANNED,2025-12-23 20:40:21
TICKET_4fecd991a1,AFCON2025_M8_C_01,STAD_RAB_04,FAN_7414DE7C,CATEGORY_1,300,MOBILE_APP,2025-12-07,20:33,GATE_03,SCANNED,2025-12-23 20:33:50
TICKET_f2fbe68054,AFCON2025_M8_C_01,STAD_RAB_04,FAN_A14EFDD1,CATEGORY_3,100,WEBSITE,2025-11-24,19:24,GATE_02,SCANNED,2025-12-23 19:24:35
TICKET_8bbedefe1f,AFCON2025_M8_C_01,STAD_RAB_04,FAN_6B5D5A62,CATEGORY_3,100,WEBSITE,2025-10-30,20:14,GATE_03,SCANNED,2025-12-23 20:14:59
TICKET_16493b2845,AFCON2025_M8_C_01,STAD_RAB_04,FAN_B5A92C25,CATEGORY_1,300,WEBSITE,2025-10-28,18:35,GATE_01,SCANNED,2025-12-23 18:35:24
TICKET_d53902a729,AFCON2025_M8_C_01,STAD_RAB_04,FAN_7F70453F,CATEGORY_1,300,WEBSITE,2025-12-17,20:39,GATE_03,SCANNED,2025-12-23 20:39:23
TICKET_fe5e3442c0,AFCON2025_M8_C_01,STAD_RAB_04,FAN_014FB074,CATEGORY_1,300,MOBILE_APP,2025-10-27,21:00,GATE_01,SCANNED,2025-12-23 21:00:31
TICKET_87471e4348,AFCON2025_M8_C_01,STAD_RAB_04,FAN_91675E84,CATEGORY_3,100,WEBSITE,2025-12-18,20:43,GATE_02,SCANNED,2025-12-23 20:43:51
TICKET_0385efa706,AFCON2025_M8_C_01,STAD_RAB_04,FAN_4B962732,CATEGORY_2,200,WEBSITE,2025-12-02,20:04,GATE_04,SCANNED,2025-12-23 20:04:53
TICKET_be86465294,AFCON2025_M8_C_01,STAD_RAB_04,FAN_2C22340E,CATEGORY_3,100,WEBSITE,2025-11-06,18:31,GATE_02,SCANNED,2025-12-23 18:31:03
TICKET_960d1fe6bf,AFCON2025_M8_C_01,STAD_RAB_04,FAN_DE7798A7,CATEGORY_1,300,MOBILE_APP,2025-11-27,20:04,GATE_03,SCANNED,2025-12-23 20:04:19
TICKET_7173bf68d1,AFCON2025_M8_C_01,STAD_RAB_04,FAN_159ACB65,CATEGORY_3,100,MOBILE_APP,2025-10-29,20:10,GATE_02,SCANNED,2025-12-23 20:10:40
TICKET_acc674c093,AFCON2025_M8_C_01,STAD_RAB_04,FAN_A49B1C06,CATEGORY_2,200,WEBSITE,2025-11-02,20:00,GATE_04,SCANNED,2025-12-23 20:00:20
TICKET_14dd7908f1,AFCON2025_M8_C_01,STAD_RAB_04,FAN_BF148BD7,CATEGORY_2,200,WEBSITE,2025-12-21,20:38,GATE_04,SCANNED,2025-12-23 20:38:56
TICKET_e28aa60e76,AFCON2025_M8_C_01,STAD_RAB_04,FAN_D6076704,CATEGORY_3,100,WEBSITE,2025-11-14,20:41,GATE_01,SCANNED,2025-12-23 20:41:18
TICKET_5d36357160,AFCON2025_M8_C_01,STAD_RAB_04,FAN_1F56A892,CATEGORY_3,100,WEBSITE,2025-12-12,20:00,GATE_01,SCANNED,2025-12-23 20:00:03
TICKET_37ee01d99b,AFCON2025_M8_C_01,STAD_RAB_04,FAN_9AE66146,CATEGORY_2,200,MOBILE_APP,2025-11-24,20:12,GATE_04,SCANNED,2025-12-23 20:12:17
TICKET_b9feeb2d14,AFCON2025_M8_C_01,STAD_RAB_04,FAN_0837BCC5,CATEGORY_1,300,WEBSITE,2025-10-25,20:29,GATE_01,SCANNED,2025-12-23 20:29:11
TICKET_5577e8dafc,AFCON2025_M8_C_01,STAD_RAB_04,FAN_3F33AFAF,CATEGORY_3,100,MOBILE_APP,2025-11-25,20:26,GATE_04,SCANNED,2025-12-23 20:26:54
TICKET_c03032b3f3,AFCON2025_M8_C_01,STAD_RAB_04,FAN_B1ACB2B8,CATEGORY_3,100,WEBSITE,2025-10-29,20:21,GATE_02,SCANNED,2025-12-23 20:21:59
TICKET_47a262a97c,AFCON2025_M8_C_01,STAD_RAB_04,FAN_7E381D42,CATEGORY_3,100,WEBSITE,2025-12-07,18:41,GATE_04,SCANNED,2025-12-23 18:41:10
TICKET_a7ee3ebb97,AFCON2025_M8_C_01,STAD_RAB_04,FAN_6A45CD56,CATEGORY_3,100,WEBSITE,2025-11-21,20:39,GATE_03,SCANNED,2025-12-23 20:39:21
